unique_id,model_version,window,cutoff,ds,lead,yhat,y
CA-SC-10-F-25-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-10,5,5.647697659648648,2
CA-SC-10-F-25-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-17,6,5.647697659648648,3
CA-SC-10-F-25-BK-1TO,v11,Oct-Dec,2025-10-06,2025-11-24,7,7.116099051157296,5
CA-SC-10-F-25-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-01,8,7.116099051157296,6
CA-SC-10-F-25-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-08,9,7.1916761268459055,4
CA-SC-10-F-25-BK-1TO,v11,Oct-Dec,2025-10-06,2025-12-15,10,7.1916761268459055,6
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,4.460906575533853,4
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,4.4926478815450785,3
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,3.3407030390616193,3
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,3.3080793581020824,0
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,3.468335681169659,6
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,3.622112886120461,2
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.9275988386057485,2
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.93499058130205,4
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.9414160666599587,2
CA-SC-10-F-25-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.9414160666599587,2
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,2.814184451629329,5
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,2.885292487027972,5
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,2.885292487027972,4
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,2.8822877861797473,6
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,2.784305802399035,3
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,2.954235240618864,7
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,2.9393928231516564,2
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,3.079396165920655,2
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,3.0885668016608125,7
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,3.251122949116645,6
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,3.694493270438892,12
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,3.694493270438892,3
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,2.770869952829169,2
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,2.8103644909194694,4
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,2.8103644909194694,4
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,2.823633034133041,1
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.011875236408577,0
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.031310150934166,3
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.031310150934166,5
CA-SC-10-F-26-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.031310150934166,3
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,3.9358465248923586,12
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,3.9358465248923586,7
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,3.9290780263900804,7
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.047071939358938,6
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.087114907108585,3
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.3393520565339765,1
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.3435545438731475,7
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.362637078777623,6
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.373822488496132,2
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,4.604023672101192,4
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,3.975277333056098,3
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,3.975277333056098,2
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,2.9814579997920734,3
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,2.9893944712902702,4
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,2.9893944712902702,0
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,2.9893944712902702,1
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.188687436042955,5
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.2659732174710734,1
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.2659732174710734,3
CA-SC-10-F-29-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.2531523429736113,6
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.116496421576899,3
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,4.116496421576899,8
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,4.116496421576899,3
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,4.116496421576899,3
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,4.116496421576899,3
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,4.34519066722006,4
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.383480796509198,4
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.6849025874875485,4
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.794981833543788,3
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,5.105085472273773,6
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,22.527512080602627,25
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,22.527512080602627,13
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,16.895634060451968,16
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,16.96771144794181,10
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,16.96771144794181,12
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,16.96771144794181,12
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,18.09889221113793,6
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,18.47626835095056,17
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,18.47626835095056,11
CA-SC-10-F-30-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,18.417743610408994,19
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,15.848499227046604,25
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,15.848499227046604,22
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,15.848499227046604,30
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,15.647586446138908,33
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,15.985807182427857,25
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,16.890001325340652,18
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,17.35657862454264,17
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,17.561275304567328,19
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,17.60956678330799,12
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,18.536386087692623,13
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,52.63297045759842,54
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,52.63297045759842,42
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,39.474727843198814,47
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,40.78956662730519,38
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,40.78956662730519,27
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,41.009549732897234,33
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,43.743519715090386,24
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,44.342971469668186,21
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,44.342971469668186,33
CA-SC-10-F-30-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,44.342971469668186,39
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,40.953702401869904,47
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,40.953702401869904,38
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,40.953702401869904,31
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,41.561905669513195,42
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,43.678228718816676,35
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,46.104796980973155,47
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,46.50735266832119,37
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,46.597269837429145,29
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,46.71773015705201,38
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,49.17655806005475,35
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,2.952576180255711,8
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,2.9911879547822617,4
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,2.245757586435322,3
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,2.25806513341836,1
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,2.370041261813325,2
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,2.4400216860960278,7
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,2.6469827942260684,4
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,2.6473095096579256,2
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,2.5938649091675248,4
CA-SC-10-F-30-BR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,2.5881697372386716,2
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,3.255834173112019,1
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,3.459900851939089,1
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,3.459900851939089,3
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,3.483038469043838,5
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,3.582141311639777,5
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,3.8676365556445744,2
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,4.188961807860426,7
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,4.320960429309832,2
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,4.3316540301936435,4
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,4.559635821256467,2
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,4.694591231863734,10
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,4.694591231863734,5
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,3.520943423897801,8
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,3.5067914553248416,9
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,3.514953701977179,2
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,3.5202562327135176,7
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.7549399815610855,1
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.816851989324642,2
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.813775765764121,2
CA-SC-10-F-30-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.802097180252102,2
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,4.664758764871293,8
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,5.0799486944627885,6
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,5.0799486944627885,5
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,5.391230827565536,5
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,5.607323437978205,11
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,6.279468949649729,9
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,7.247943282867236,1
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,7.533242381283946,6
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,7.548559330949484,5
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,7.945851927315246,4
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,16.75576501151494,27
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,16.75576501151494,16
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,12.566823758636204,12
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,12.672320708404062,9
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,12.672320708404062,14
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,12.672320708404062,13
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,13.517142088964333,14
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,13.843251379152555,16
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,13.944423954763359,14
CA-SC-10-F-30-DG-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,13.911827285025954,13
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,17.07841725466003,18
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,17.014125107881778,18
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,17.255866258254297,17
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,17.226516188965455,12
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,17.375143584715733,19
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,18.330941245865343,19
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,18.61847708456979,7
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,19.055685109799917,14
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,19.096969132213346,8
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,20.10207277075089,15
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,11.312970487403952,21
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,11.312970487403952,6
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,8.484727865552964,9
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,8.51464011081019,7
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,8.51464011081019,5
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,8.51464011081019,6
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,9.082282784864203,8
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,9.255107955555323,10
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,9.255107955555323,12
CA-SC-10-F-30-GR-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,9.255107955555323,14
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,11.739387745345844,14
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,11.739387745345844,12
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,11.757914893952314,14
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,11.635619336008629,11
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,11.615984393228464,11
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,12.261316859518933,11
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,12.231376710479603,12
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,12.191667573918744,13
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,12.191667573918744,16
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,12.833334288335521,12
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,5.528333071707583,6
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,6.014305096896924,8
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,6.014305096896924,3
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,6.044419584178659,8
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,6.044419584178659,11
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,6.446912618282366,5
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,6.946460183372844,6
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,7.132906740058134,6
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,7.132906740058134,10
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,7.5083228842717205,4
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,6.863465838825604,7
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,6.844447765824376,8
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,5.109379211371791,9
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,5.133344915501059,3
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,5.156336109537413,9
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,5.156695086816351,3
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,5.500474759270774,6
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,5.48521907299271,7
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,5.48827062908191,22
CA-SC-10-F-31-BE-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,5.565332940188961,9
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,11.060957239006298,9
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,11.060957239006298,14
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,11.060957239006298,8
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,11.204325730767536,9
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,11.204325730767536,9
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,11.82678827136573,9
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,12.101711557410718,5
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,13.212923983894825,5
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,13.665334336451274,8
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,14.703924228813591,11
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,26.531718891586628,34
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,26.531718891586628,20
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,19.898789168689973,24
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,19.96870019022476,14
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,20.014665235291016,11
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,20.044526016843257,24
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,21.380827751299474,16
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,21.542003412603123,24
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,21.69340060955927,38
CA-SC-10-F-31-BK-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,21.470180132738903,26
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,26.995022867591885,54
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,26.995022867591885,40
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,27.077291833785615,34
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,27.60549784178574,21
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,27.661057417765186,27
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,29.19778282986325,27
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,29.129360378467698,23
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-04-20,8,28.988119884854495,25
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-04-27,9,28.988119884854495,28
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,2026-05-04,10,31.530292634289154,26
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-22,1,4.120613663219225,4
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2025-12-29,2,4.120613663219225,6
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-05,3,3.090460247414419,3
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-12,4,3.1351256511229835,1
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-19,5,3.1351256511229835,3
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-01-26,6,3.1501313928765318,1
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-02,7,3.360140152401634,2
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-09,8,3.3821196043790738,2
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-16,9,3.3821196043790738,2
CA-SC-10-F-31-DB-1TO,v11,Dec-Feb,2025-12-15,2026-02-23,10,3.3821196043790738,5
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,2026-03-02,1,3.462348207616838,7
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,2026-03-09,2,3.462348207616838,7
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,2026-03-16,3,3.462348207616838,6
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,2026-03-23,4,3.462348207616838,7
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,2026-03-30,5,3.6128177059859055,5
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,2026-04-06,6,3.8135298007629,4
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,2026-04-13,7,3.8541730219446473,2
